"1970-10-01","1971-01-01","1971-04-01","1971-07-01","1971-10-01","1972-01-01","1972-04-01","1972-07-01","1972-10-01","1973-01-01","1973-04-01","1973-07-01","1973-10-01","1974-01-01","1974-04-01","1974-07-01","1974-10-01","1975-01-01","1975-04-01","1975-07-01","1975-10-01","1976-01-01","1976-04-01","1976-07-01","1976-10-01","1977-01-01","1977-04-01","1977-07-01","1977-10-01","1978-01-01","1978-04-01","1978-07-01","1978-10-01","1979-01-01","1979-04-01","1979-07-01","1979-10-01","1980-01-01","1980-04-01","1980-07-01","1980-10-01","1981-01-01","1981-04-01","1981-07-01","1981-10-01","1982-01-01","1982-04-01","1982-07-01","1982-10-01","1983-01-01","1983-04-01","1983-07-01","1983-10-01","1984-01-01","1984-04-01","1984-07-01","1984-10-01","1985-01-01","1985-04-01","1985-07-01","1985-10-01","1986-01-01","1986-04-01","1986-07-01","1986-10-01","1987-01-01","1987-04-01","1987-07-01","1987-10-01","1988-01-01","1988-04-01","1988-07-01","1988-10-01","1989-01-01","1989-04-01","1989-07-01","1989-10-01","1990-01-01","1990-04-01","1990-07-01","1990-10-01","1991-01-01","1991-04-01","1991-07-01","1991-10-01","1992-01-01","1992-04-01","1992-07-01","1992-10-01","1993-01-01","1993-04-01","1993-07-01","1993-10-01","1994-01-01","1994-04-01","1994-07-01","1994-10-01","1995-01-01","1995-04-01","1995-07-01","1995-10-01","1996-01-01","1996-04-01","1996-07-01","1996-10-01","1997-01-01","1997-04-01","1997-07-01","1997-10-01","1998-01-01","1998-04-01","1998-07-01","1998-10-01","1999-01-01","1999-04-01","1999-07-01","1999-10-01","2000-01-01","2000-04-01","2000-07-01","2000-10-01","2001-01-01","2001-04-01","2001-07-01","2001-10-01","2002-01-01","2002-04-01","2002-07-01","2002-10-01","2003-01-01","2003-04-01","2003-07-01","2003-10-01","2004-01-01","2004-04-01","2004-07-01","2004-10-01","2005-01-01","2005-04-01","2005-07-01","2005-10-01","2006-01-01","2006-04-01","2006-07-01","2006-10-01","2007-01-01","2007-04-01","2007-07-01","2007-10-01","2008-01-01","2008-04-01","2008-07-01","2008-10-01","2009-01-01","2009-04-01","2009-07-01","2009-10-01","2010-01-01","2010-04-01","2010-07-01","2010-10-01","2011-01-01","2011-04-01","2011-07-01","2011-10-01","2012-01-01","2012-04-01","2012-07-01","2012-10-01","2013-01-01","2013-04-01","2013-07-01","2013-10-01","2014-01-01","2014-04-01","2014-07-01","2014-10-01","2015-01-01","2015-04-01","2015-07-01","2015-10-01","2016-01-01","2016-04-01","2016-07-01","2016-10-01","2017-01-01","2017-04-01","2017-07-01","2017-10-01","2018-01-01","2018-04-01","2018-07-01","2018-10-01","2019-01-01","2019-04-01","2019-07-01","2019-10-01","2020-01-01","2020-04-01","2020-07-01","2020-10-01","2021-01-01","2021-04-01","2021-07-01"
"c.hamilton28_panelr15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000307554931333175,0.000283328679888944,0,0,0.000176052167705406,0.000183770870263071,0.00020344410968608,0.000257824514095064,0.000251668575667251,0,0,0,0.000324990313047721,0.000690577950925121,0.00117842248761937,0.00109604755078215,0.00121911019740015,0.00123872661395652,0.00126484980588883,0.00114222310300745,0.000876977665082542,0.00068761167379416,0.000509284169909401,0.000569391234465036,0.000645656800597863,0.000656633465732013,0.0017888106051926,0.00200912851667255,0.00114806853041706,0.0011756633017553,0.00277867496883506,0.00355992080772982,0.00458913867943065,0.0036766870116545,0.00302979641045107,0.0029633873195827,0.00466149580739273,0.00549542023178825,0.0057388328199316,0.0060231317601821,0.00656753251518881,0.00827832056582356,0.00834725428468577,0.00774536884405921,0.0082581214640604,0.00955669660648222,0.0102326189556449,0.0108123224392699,0.0104510772374961,0.0104510772374961,0.0104510772374961,0.0104510772374961,0.0104510772374961,0.0104510772374961,0.0104510772374961,0.0104510772374961,0.0104510772374961,0.0104510772374961,0.0104510772374961,0.0104510772374961,0.0104510772374961,0.0104510772374961,0.0104510772374961,0.0104510772374961
"c.hamilton28_panelr20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.12937042657669,1.512557399596,1.60680378322424,1.62935362754574,1.55398442885418,1.49309120740571,1.42238420032203,1.34190478793838,1.26259250916525,1.2536452486455,1.23932936966522,1.24885089544653,1.2388706613205,1.32297246746173,5.4180968444743,5.53022384246983,4.27402002932162,1.24732022222221,0.1271235092748,0.00635570574891338,0.000924723747777825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000505968690431998,0.337487493034878,0.373259308722645,0.412253690093798,0.461662619780122,0.486034088266424,0.484419665204315,0.510110605580912,0.521488286690032,0.527815479771975,0.54627621548181,0.543979303881536,0.539284672364201,0.548672662395892,0.567720705401412,0.565875148347671,0.563941019895506,0.567755637839474,0.568404633456097,0.565816571983093,0.554687244178463,0.54311405582192,0.533051036464519,0.530713741896672,0.531805174950426,0.522564114766292,0.515147127517918,0.516599830306353,0.542017376015524,0.551050433797663,0.544764334574467,0.529546265356996,0.515139953149684,0.484449946046439,0.499153031257481,0.510528667551042,0.495105394175042,0.475058061642202,0.432753145174889,0.426070213431286,0.428006121817378,0.433380991369222,0.436253554151867,0.43352708065761,0.430687274303016,0.426094741860097,0.423703325804456,0.434793056239484,0.464821596338989,0.490434147786955,0.490434147786955,0.490434147786955,0.490434147786955,0.490434147786955,0.490434147786955,0.490434147786955,0.490434147786955,0.490434147786955,0.490434147786955,0.490434147786955,0.490434147786955,0.490434147786955,0.490434147786955,0.490434147786955,0.490434147786955
"c.hamilton13t",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c.hamilton13_panelr15",-0.00107840868695485,-0.00107840868695485,-0.00107840868695485,-0.00107840868695485,-0.00107840868695485,-0.00107840868695485,-0.00107840868695485,-0.00107840868695485,-0.00107840868695485,-0.00107840868695485,-0.00107840868695485,-0.00107840868695485,-0.00107840868695485,-0.00107840868695485,-0.00107840868695485,-0.00107840868695485,-0.00107840868695485,-0.00107840868695485,-0.00107840868695485,-0.00107840868695485,-0.00107840868695485,-0.00107840868695485,-0.00107840868695485,-0.00107840868695485,-0.00107840868695485,-0.00107840868695485,-0.00107840868695485,-0.00107840868695485,-0.00107840868695485,-0.00107840868695485,-0.00107840868695485,-0.00107840868695485,-0.00107840868695485,-0.00107840868695485,-0.00107840868695485,-0.00107840868695485,-0.00107840868695485,-0.00107840868695485,-0.00107840868695485,-0.00107840868695485,-0.00107840868695485,-0.00107840868695485,-0.00107840868695485,-0.00107840868695485,-0.00107840868695485,-0.00107840868695485,-0.00107840868695485,-0.00107840868695485,-0.00107840868695485,-0.00107840868695485,-0.00107840868695485,-0.00107840868695485,-0.00107840868695485,-0.00107840868695485,-0.00107840868695485,-0.00107840868695485,-0.00107840868695485,-0.00107840868695485,-0.00107840868695485,-0.00107840868695485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c.hamilton13_panelr20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000620566507897994,0.00127921851153097,0.00338195526304467,0.00433854399615892,0.00438174498355694,0.00331096327670127,0.00238663012708314,0.00177856994909248,0.00111067039800486,0.000768706602569743,0.000591690928662069,0.000556180711340559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c.ma",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c.stm",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0125739885712408,-0.0259076697832258,-0.024505263752428,-0.0250733579162423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000786429825478374,-0.00222047884934891,-0.0026991850392579,-0.00354184608546549,-0.00315898312100663,-0.00217711944856723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c.stm_r15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c.stm_r20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0168098661795245,-0.0335545680919437,-0.0567144865539958,-0.0623361447641711,-0.060461933990485,-0.0565949065268821,-0.0198035824326842,-0.0237365605392709,-0.0341455050326063,-0.0370021429980134,-0.0439860794239412,-0.0608632403909329,-0.0693284419944774,0,0,0,0,-0.00240812141337733,-0.00242896500336088,-0.0734578932227364,-0.0625884087205616,-0.0592169786521728,-0.0660472446256599,-0.0638389152197031,-0.064253798220347,-0.0707812073699377,-0.238138771279587,-0.270582027943859,-0.279472167399691,-0.249654388448363,-0.174902715250298,-0.0172850641176161,-0.154030967389638,-0.24365157115778,-0.248096883733934,-0.108299319277518,-0.0570933066591662,-0.0536045198160416,-0.0576704721026932,-0.0448454159170734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c.bn2_r15",0.147115451176929,0.147115451176929,0.147115451176929,0.147115451176929,0.147115451176929,0.147115451176929,0.147115451176929,0.147115451176929,0.147115451176929,0.147115451176929,0.147115451176929,0.147115451176929,0.147115451176929,0.147115451176929,0.147115451176929,0.147115451176929,0.147115451176929,0.147115451176929,0.147115451176929,0.147115451176929,0.147115451176929,0.147115451176929,0.147115451176929,0.147115451176929,0.147115451176929,0.147115451176929,0.147115451176929,0.147115451176929,0.147115451176929,0.147115451176929,0.147115451176929,0.147115451176929,0.147115451176929,0.147115451176929,0.147115451176929,0.147115451176929,0.147115451176929,0.147115451176929,0.147115451176929,0.147115451176929,0.147115451176929,0.147115451176929,0.147115451176929,0.147115451176929,0.147115451176929,0.147115451176929,0.147115451176929,0.147115451176929,0.147115451176929,0.147115451176929,0.147115451176929,0.147115451176929,0.147115451176929,0.147115451176929,0.147115451176929,0.147115451176929,0.147115451176929,0.147115451176929,0.147115451176929,0.147115451176929,0.28990776658079,0.370512652367928,0.311165228120636,0.339024547988091,0.388806438045913,0.395878013801264,0.327299451483631,0.263891601931512,0.24307540913967,0.0210615771837671,0.275833872130649,0.530194830178924,0.414422910148999,0.0320626396204116,0.0200230771590897,0.0280784315340685,0.0117467965551667,0.00120843280237205,0,0.000229694754655929,0.00180811508186657,0.00298628757983904,0.0544696741243408,0.0485846389695364,0.0630181598942793,0.0592181875647793,0.0514548373871196,0.0443657194716234,0.040810675790527,0.0447430228701367,0.0385219062341711,0.0324305524102504,0.0268763966604965,0.0239865982006256,0.0249548701232292,0.00336572437706822,0.00203947638324919,0.00247459368974144,0.00274269459568794,0.00278739162724699,0.00353685739219927,0.00535433545553798,0.00820018130435203,0.00941500368045356,0.00929408106404306,0.00946408512405831,0.0096421566239152,0.010941842236575,0.0137755941292355,0.0137110753372683,0.019866988547917,0.0323929374925389,0.0363673226928825,0,0,0,0,0.00380006561607866,0.00844128032070622,0.010624936655583,0.0144361240096986,0.017522181103635,0.0224817858284775,0.032204849983246,0.0564814351923708,0.0849379062498741,0.0982533972309438,0.111972977391471,0.138805365621557,0.15794571705386,0.206768187356376,0.278016652585478,0.291461593407595,0.365800028668255,0.441190265773708,0.486159154769776,0.504612958635577,0.507990249712948,0.424726393006834,0.445881355040974,0.865071687555258,0.819122396751217,0.712137779655425,0.552972953566138,0.470035849848896,0.477541852535295,0.334295301963329,0.271003148224076,0.232494324512343,0.091320236861133,0.0624711078918847,0.0520778515726907,0,0,0.187888808136044,0.198565785614208,0.185469569623339,0.191743553586354,0.201759314548829,0.219531057064838,0.198294961233839,0.190558505746038,0.163070891931429,0.10765491231157,0.115025971410763,0.106885864897382,0,0,0,0,0,0,0,0,0,0,0,0.0018036295206199,0.0803759902565971,0.0013309498931546,0.00180455119957468,0.00269161637469388,0.00261785621681834,0.00264623527305572,0.00306595822953906,0.0045544836229993,0.00517686809150051,0.00697938551586337,0.00745852893619255,0.00745852893619255,0.00745852893619255,0.00745852893619255,0.00745852893619255,0.00745852893619255,0.00745852893619255,0.00745852893619255,0.00745852893619255,0.00745852893619255,0.00745852893619255,0.00745852893619255,0.00745852893619255,0.00745852893619255,0.00745852893619255,0.00745852893619255
"c.bn2_r20",0.153676395283113,0.153676395283113,0.153676395283113,0.153676395283113,0.153676395283113,0.153676395283113,0.153676395283113,0.153676395283113,0.153676395283113,0.153676395283113,0.153676395283113,0.153676395283113,0.153676395283113,0.153676395283113,0.153676395283113,0.153676395283113,0.153676395283113,0.153676395283113,0.153676395283113,0.153676395283113,0.153676395283113,0.153676395283113,0.153676395283113,0.153676395283113,0.153676395283113,0.153676395283113,0.153676395283113,0.153676395283113,0.153676395283113,0.153676395283113,0.153676395283113,0.153676395283113,0.153676395283113,0.153676395283113,0.153676395283113,0.153676395283113,0.153676395283113,0.153676395283113,0.153676395283113,0.153676395283113,0.153676395283113,0.153676395283113,0.153676395283113,0.153676395283113,0.153676395283113,0.153676395283113,0.153676395283113,0.153676395283113,0.153676395283113,0.153676395283113,0.153676395283113,0.153676395283113,0.153676395283113,0.153676395283113,0.153676395283113,0.153676395283113,0.153676395283113,0.153676395283113,0.153676395283113,0.153676395283113,0.306062991823746,0.225704542040265,0.273398402129891,0.216159926960103,0.166199655782165,0.150575672749902,0.204644526010885,0.265872105083559,0.287524152011359,0.00302360864634682,0.247235490292451,0.0462614218744205,0.333093146787214,0.574754147356445,0.501522126741278,0.482966312665632,0.413276722896208,0.294746087160011,0.0206008576043091,0.262465087042715,0.343943622388869,0.357787568457601,0.945530325875659,0.951415361030464,0.936981840105721,0.940781812435221,0.94854516261288,0.955634280528377,0.959189324209473,0.955256977129863,0.961478093765829,0.96756944758975,0.973123603339504,0.95793892924544,0.947452858449807,0.991485385029081,0.997960523616751,0.997525406310259,0.997257305404312,0.997212608372753,0.907361192133833,0.877748297070557,0.866695840763553,0.865010389792656,0.86398351909758,0.859838563775698,0.855605361551968,0.850887807593629,0.84414198428162,0.840138235091778,0.821132064350734,0.798560499511706,0.786729181534275,0.801806516065705,0.108077561428399,0.0577048393191586,0.201555400301292,0.74098601069254,0.962868474199398,0.987791445323483,0.985312766764038,0.982477818896365,0.977518214171523,0.967795150016754,0.943518564807629,0.915062093750126,0.901746602769056,0.88802702260853,0.861194634378443,0.84205428294614,0.793231812643624,0.721983347414522,0.708538406592405,0.634199971331745,0.558102246836037,0.513840845230224,0.495387041364423,0.491296118670916,0.568907074845786,0.549362578192965,0.0165501150458064,0.0130445707966311,0.0226320614354606,0.0334048482549586,0.0342841133628054,0.0338764491876363,0.0361103515845824,0.0473259348632448,0.0485160490681903,0.0525438623886701,0.0494000346542487,0.0423399154246798,0,0,0,0,0,0,0,0,0,0.0844758187426625,0.0750387330776916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00134721179948779,0.0014436058451964,0.00109032287418033,0.00148130661491006,0.00218163232602624,0.00223716295305768,0.00219554607847956,0.0027199306195566,0.00396371954571334,0.00445956578683615,0.00583249014330824,0.00631497662348552,0.00631497662348552,0.00631497662348552,0.00631497662348552,0.00631497662348552,0.00631497662348552,0.00631497662348552,0.00631497662348552,0.00631497662348552,0.00631497662348552,0.00631497662348552,0.00631497662348552,0.00631497662348552,0.00631497662348552,0.00631497662348552,0.00631497662348552
"c.bn3_r15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000547044333881226,0,0,0.000713631616135491,0.00636653214737952,0.00425009807562876,0.0630015659758112,0.0979522234443437,0.169730417695912,0.215930406640933,0.310811368395412,0.359052654240696,0.556679111770703,0.660600176954277,0.701694574974631,0.852393136640281,0.897016445585899,0.915974691091975,1.01359746634752,0.989468397403992,0.741204598665156,0.731699700319663,0.734697302400301,0.72177615560896,0.703996182901015,0.698675554951413,0.751729476507484,0.679454364067858,0.733005832365208,0.871687782681123,0.856370263881021,0.86407559060992,0.973052016405581,0.776454074525483,0.656212838084667,0.636850399898998,0.668240558656981,0.723246858911258,0.867285854743168,0.752347962626364,0.676823937800624,0.744268570158867,0.815383432987689,0.969992780645836,0.886702857382207,0.97494018438784,0.954555324169547,0.932516346950291,0.933247761552675,0.935244239813862,0.927492965741751,0.910561544580476,0.875733237731697,0.801268587764356,0.746964685333535,0.746964685333535,0.746964685333535,0.746964685333535,0.746964685333535,0.746964685333535,0.746964685333535,0.746964685333535,0.746964685333535,0.746964685333535,0.746964685333535,0.746964685333535,0.746964685333535,0.746964685333535,0.746964685333535,0.746964685333535
"c.bn4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c.bn7_r15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c.bn8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c.linear",-0.588444049306418,-0.588444049306418,-0.588444049306418,-0.588444049306418,-0.588444049306418,-0.588444049306418,-0.588444049306418,-0.588444049306418,-0.588444049306418,-0.588444049306418,-0.588444049306418,-0.588444049306418,-0.588444049306418,-0.588444049306418,-0.588444049306418,-0.588444049306418,-0.588444049306418,-0.588444049306418,-0.588444049306418,-0.588444049306418,-0.588444049306418,-0.588444049306418,-0.588444049306418,-0.588444049306418,-0.588444049306418,-0.588444049306418,-0.588444049306418,-0.588444049306418,-0.588444049306418,-0.588444049306418,-0.588444049306418,-0.588444049306418,-0.588444049306418,-0.588444049306418,-0.588444049306418,-0.588444049306418,-0.588444049306418,-0.588444049306418,-0.588444049306418,-0.588444049306418,-0.588444049306418,-0.588444049306418,-0.588444049306418,-0.588444049306418,-0.588444049306418,-0.588444049306418,-0.588444049306418,-0.588444049306418,-0.588444049306418,-0.588444049306418,-0.588444049306418,-0.588444049306418,-0.588444049306418,-0.588444049306418,-0.588444049306418,-0.588444049306418,-0.588444049306418,-0.588444049306418,-0.588444049306418,-0.588444049306418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0022542423143828,0.00316248498243839,0.00187349475248183,0.00203426696088783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000655828729679265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c.quad",1.08554009047949,1.08554009047949,1.08554009047949,1.08554009047949,1.08554009047949,1.08554009047949,1.08554009047949,1.08554009047949,1.08554009047949,1.08554009047949,1.08554009047949,1.08554009047949,1.08554009047949,1.08554009047949,1.08554009047949,1.08554009047949,1.08554009047949,1.08554009047949,1.08554009047949,1.08554009047949,1.08554009047949,1.08554009047949,1.08554009047949,1.08554009047949,1.08554009047949,1.08554009047949,1.08554009047949,1.08554009047949,1.08554009047949,1.08554009047949,1.08554009047949,1.08554009047949,1.08554009047949,1.08554009047949,1.08554009047949,1.08554009047949,1.08554009047949,1.08554009047949,1.08554009047949,1.08554009047949,1.08554009047949,1.08554009047949,1.08554009047949,1.08554009047949,1.08554009047949,1.08554009047949,1.08554009047949,1.08554009047949,1.08554009047949,1.08554009047949,1.08554009047949,1.08554009047949,1.08554009047949,1.08554009047949,1.08554009047949,1.08554009047949,1.08554009047949,1.08554009047949,1.08554009047949,1.08554009047949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00463699093433693,0.0447748424823464,0.0103586194309969,0.00328086108109906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00257462475387684,0.0089635091010925,0.00173738903902741,0.00118687374861718,0.000637392524000384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
