"1970-10-01","1971-01-01","1971-04-01","1971-07-01","1971-10-01","1972-01-01","1972-04-01","1972-07-01","1972-10-01","1973-01-01","1973-04-01","1973-07-01","1973-10-01","1974-01-01","1974-04-01","1974-07-01","1974-10-01","1975-01-01","1975-04-01","1975-07-01","1975-10-01","1976-01-01","1976-04-01","1976-07-01","1976-10-01","1977-01-01","1977-04-01","1977-07-01","1977-10-01","1978-01-01","1978-04-01","1978-07-01","1978-10-01","1979-01-01","1979-04-01","1979-07-01","1979-10-01","1980-01-01","1980-04-01","1980-07-01","1980-10-01","1981-01-01","1981-04-01","1981-07-01","1981-10-01","1982-01-01","1982-04-01","1982-07-01","1982-10-01","1983-01-01","1983-04-01","1983-07-01","1983-10-01","1984-01-01","1984-04-01","1984-07-01","1984-10-01","1985-01-01","1985-04-01","1985-07-01","1985-10-01","1986-01-01","1986-04-01","1986-07-01","1986-10-01","1987-01-01","1987-04-01","1987-07-01","1987-10-01","1988-01-01","1988-04-01","1988-07-01","1988-10-01","1989-01-01","1989-04-01","1989-07-01","1989-10-01","1990-01-01","1990-04-01","1990-07-01","1990-10-01","1991-01-01","1991-04-01","1991-07-01","1991-10-01","1992-01-01","1992-04-01","1992-07-01","1992-10-01","1993-01-01","1993-04-01","1993-07-01","1993-10-01","1994-01-01","1994-04-01","1994-07-01","1994-10-01","1995-01-01","1995-04-01","1995-07-01","1995-10-01","1996-01-01","1996-04-01","1996-07-01","1996-10-01","1997-01-01","1997-04-01","1997-07-01","1997-10-01","1998-01-01","1998-04-01","1998-07-01","1998-10-01","1999-01-01","1999-04-01","1999-07-01","1999-10-01","2000-01-01","2000-04-01","2000-07-01","2000-10-01","2001-01-01","2001-04-01","2001-07-01","2001-10-01","2002-01-01","2002-04-01","2002-07-01","2002-10-01","2003-01-01","2003-04-01","2003-07-01","2003-10-01","2004-01-01","2004-04-01","2004-07-01","2004-10-01","2005-01-01","2005-04-01","2005-07-01","2005-10-01","2006-01-01","2006-04-01","2006-07-01","2006-10-01","2007-01-01","2007-04-01","2007-07-01","2007-10-01","2008-01-01","2008-04-01","2008-07-01","2008-10-01","2009-01-01","2009-04-01","2009-07-01","2009-10-01","2010-01-01","2010-04-01","2010-07-01","2010-10-01","2011-01-01","2011-04-01","2011-07-01","2011-10-01","2012-01-01","2012-04-01","2012-07-01","2012-10-01","2013-01-01","2013-04-01","2013-07-01","2013-10-01","2014-01-01","2014-04-01","2014-07-01","2014-10-01","2015-01-01","2015-04-01","2015-07-01","2015-10-01","2016-01-01","2016-04-01","2016-07-01","2016-10-01","2017-01-01","2017-04-01","2017-07-01","2017-10-01","2018-01-01","2018-04-01","2018-07-01","2018-10-01","2019-01-01","2019-04-01","2019-07-01","2019-10-01","2020-01-01","2020-04-01","2020-07-01","2020-10-01","2021-01-01","2021-04-01","2021-07-01"
"c.hamilton28_panelr15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.26691982034442e-05,0.000108159524148994,0.00017795519105582,0.000290217771067779,0.000297880715818424,0.000361980006764166,0.000377447061845358,0.000427194563847909,0.000477793300850881,0.00050627265959824,0.000379815494045871,0.000565498880355929,0.000874814513817324,0.00124359488293382,0.00131753985847823,0.00223521036499384,0.0024699255911381,0.00300265229832329,0.00321011210470802,0.00314959737686674,0.00325430294333915,0.00333509549425266,0.00311613796949552,0.00269268876147819,0.0025799864294717,0.00248770169354035,0.00250502748897546,0.00233423466015025,0.00209654431496583,0.00186895461055322,0.0016487603987924,0.0014202145543465,0.00131454426727555,0.00126905462205155,0.00117180884913058,0.000968414617955974,0.000304847784256136,0.000313611042480594,0.000307439484633468,0.00132792928561003,0.0018147072085196,0.0492727733477882,0.0402075547802777,0.0502119956993475,0.075062000357853,0.172197455549318,0.314973832851518,0.335179738398078,0.374346436396451,0.38159168136426,0.387822965263125,0.393064183832859,0.396846064900578,0.402890150840861,0.40710114919624,0.413500778185173,0.417291690584951,0.414925782869823,0.416770048152524,0.419109452639397,0.419341148639785,0.418281225330445,0.415632859945674,0.417358359644104,0.416043229826098,0.414602454122063,0.41072564166219,0.407079674270334,0.403072775469197,0.398611075316806,0.396108429016877,0.393494999576442,0.39029790951691,0.387224760033591,0.384128138768837,0.380651225404499,0.379373213326389,0.376940019535426,0.378774426976927,0.0659014733270649,0.0673533878578895,0.0663746559727732,0.0648167218299223,0.0642719705042679,0.0634937109015178,0.0627334520894706,0.092511142340059,0.0941139785990357,0.0933100720597185,0.0952174151757063,0.0979517069333547,0.0979517069333547,0.0979517069333547,0.0979517069333547,0.0979517069333547,0.0979517069333547,0.0979517069333547,0.0979517069333547,0.0979517069333547,0.0979517069333547,0.0979517069333547,0.0979517069333547,0.0979517069333547,0.0979517069333547,0.0979517069333547,0.0979517069333547
"c.hamilton28_panelr20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4149697188601e-05,0.000105283709834303,0.000168052859592867,0.000316088370471646,0.000369321229399919,0.000472016785609838,0.000507691945018855,0.000588698424416936,0.000464772632192153,0.000546535837042998,0.000646204528974177,0.000978555429852762,0.00154144887434308,0.00220516962649335,0.00238276064287103,0.0041008020630707,0.00463276455723143,0.00564464891050298,0.0061587737651085,0.00621525923160783,0.00653473801815474,0.00696490747388853,0.00663001951670257,0.00581632419675287,0.00559114666337108,0.00543296471365651,0.00549744224065021,0.00514913449933776,0.00463278435390278,0.00417036295297712,0.00370264110320036,0.00323328942332182,0.00304450049164892,0.00297644737628165,0.00276995990242065,0.00231072918947555,0.00226498986058456,0.00246182539726346,0.0025190658433979,0.00340655322114997,0.00491746357319067,0.0985428928485956,0.0981959912122715,0.114152403664696,0.15696558114755,0.328941863618618,0.553658960101491,0.549856700968955,0.534343681055413,0.534362414925244,0.53234871485078,0.529220945105199,0.527125949142136,0.524306032629398,0.523779959290448,0.523040046464878,0.52356144710614,0.519264333332648,0.518698987083522,0.518443030967104,0.517635538073887,0.516266135369103,0.515157058114973,0.508737735078449,0.505829150220431,0.502082670435489,0.503405480351491,0.506284339392683,0.510079195299864,0.513649503317368,0.516473692428229,0.517368849783158,0.517950697738582,0.520077527927052,0.522141657415548,0.521601333288506,0.520562747517979,0.520185052289438,0.516742008985497,0.618543678603801,0.641786771076256,0.645036905430463,0.649087651243269,0.647964544665196,0.650258327176914,0.647292089288874,0.531018228957906,0.516478833033549,0.487341467213691,0.467528574694256,0.443539251268333,0.443539251268333,0.443539251268333,0.443539251268333,0.443539251268333,0.443539251268333,0.443539251268333,0.443539251268333,0.443539251268333,0.443539251268333,0.443539251268333,0.443539251268333,0.443539251268333,0.443539251268333,0.443539251268333,0.443539251268333
"c.hamilton13t",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00013514235005838,0.00456323280902052,0.000114762318021898,0.000266954698306282,0.000134747053323601,0.000167069025688047,0.000179074386118834,0.000369607201635933,0.000524907581305444,0.000782131125561202,0.000630417151627074,0.000415623684961455,0,0,0.000224822688552723,0.000240338959916801,0.00025507574318211,0.000296892197480027,0.000325039643159073,0.000376547126606362,0.000413838727460754,0.00041143335486311,0.000462542590451705,0.00044131077991496,0,0.000135439797457483,0.000129126416502212,0.000156341691618923,8.72138024940426e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.36174899788012e-05,9.10477597396683e-05,8.48363052593526e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c.hamilton13_panelr15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000365716090480906,0,0,0,0,0,9.59654671593597e-05,0.000124633071955082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.9241137451863e-05,9.63271668480928e-05,0.000204197117687301,0.000682522182131737,0.000769736785017623,0.00074493012393842,0.000799430946128317,0.000775645878716616,0.000822014593915366,0.000839896088645537,0.000813159267484184,0.000542422593514582,0.000712508096028427,0.00101259321297924,0.00136083726843071,0.00134479026072404,0.00214485062932642,0.00223634661238647,0.00259131117574481,0.00275204997645464,0.00247521197141782,0.00230847120014969,0.00199073043792351,0.00199946581197154,0.0026083609700531,0.00264533175898816,0.00268329561776827,0.00199917590862988,0.00196908162635563,0.00182950937879186,0.00164559108529055,0.00147735496347094,0.00127806520730147,0.00118232069649092,0.00112236165220738,0.00105714216509634,0.000887838301630656,0.000888449658715115,0.00100011762189,0.000191004307272414,0.00130583833482851,0.00183701409931679,0.0163374588048409,0.0610348996586835,0.0944593589508665,0.00828470653472363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c.hamilton13_panel",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000127650458268969,0.000198348654380276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.27347392394581e-05,0.000361134606735399,0.00029220603161745,0.000295600524541406,0.000352963831180614,0.000353257424915618,0.000384675757726073,0.000399889296134411,0.000394776030917658,0.000385448882530556,0.000486666917181353,0.000657056594184324,0.000832657346261643,0.000776610013935442,0.00120594666097096,0.00123358890516067,0.00143496797187953,0.00147673840002033,0.00148015097053917,0.00154389566230617,0.00145991935919624,0.00144652265651075,0.00132181486288711,0.00136284756191624,0.00144368632277723,0.000134109998786147,0.000128515068374503,0.000129139977946043,0.000127459213257286,0.000110415513777926,9.60420973022152e-05,0,0,0,0,0,0,0,0,0,0.00158709334895585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c.ma",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000594213919480809,0,0,0.000257962627392473,0.000276378877594509,0.000504762095912549,0.000796401851079331,0.00110519816829027,0.00107260973009468,0.000642536296792957,0.000183370959075348,0.000174909957731456,0.000175482989262049,0.000183727839506304,0.000175926975584544,0.000176609505734367,0.000182883362568964,0.000190725781411116,0.000197928814376957,0.000184819882454238,0.000196662907228803,0.000260193817738689,0.000669386060657836,0.00199118479079375,0.00265902573160759,0.00449310932798913,0.0131750506721581,0.0174425302202719,0.016228116023835,0.0161151493092668,0.0162125192255613,0.0171005053124086,0.0175347769725722,0.0174708456910618,0.017278968576519,0.0229302484276394,0.0316260008298163,0.0416828492863147,0.0409388683609871,0.0606224377678243,0.0632864128280511,0.0736945337891854,0.0601481864324152,0.0387076586350113,0.0241042320056285,0.0150779622010622,0.0153482882144804,0.0146123038077113,0.0155092770952954,0.0165371354529746,0.0180575392061142,0.0181336193607607,0.0175095497315519,0.0167115459069814,0.0159146628962456,0.0153327061505161,0.0154654526056404,0.0160507668300147,0.0156843672825043,0.0142442119529762,0.0151115814426923,0.0177057539091397,0.0128739412061444,0.0124012575345073,0.0142314842057312,0.108218911427673,0.264896469467726,0.30028673466299,0.382891768403932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c.stm",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000131443791632582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c.stm_r15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000919917842845072,0.000666940255168466,0.00107482175591278,0.000655635353381708,0,0,0.000120231407282678,0.000130101395284003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.04915527887865e-05,0,0,7.83692046206594e-05,8.01040350719247e-05,8.26015528133364e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c.stm_r20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c.bn2_r15",0.0028325970394641,0.0028325970394641,0.0028325970394641,0.0028325970394641,0.0028325970394641,0.0028325970394641,0.0028325970394641,0.0028325970394641,0.0028325970394641,0.0028325970394641,0.0028325970394641,0.0028325970394641,0.0028325970394641,0.0028325970394641,0.0028325970394641,0.0028325970394641,0.0028325970394641,0.0028325970394641,0.0028325970394641,0.0028325970394641,0.0028325970394641,0.0028325970394641,0.0028325970394641,0.0028325970394641,0.0028325970394641,0.0028325970394641,0.0028325970394641,0.0028325970394641,0.0028325970394641,0.0028325970394641,0.0028325970394641,0.0028325970394641,0.0028325970394641,0.0028325970394641,0.0028325970394641,0.0028325970394641,0.0028325970394641,0.0028325970394641,0.0028325970394641,0.0028325970394641,0.0028325970394641,0.0028325970394641,0.0028325970394641,0.0028325970394641,0.0028325970394641,0.0028325970394641,0.0028325970394641,0.0028325970394641,0.0028325970394641,0.0028325970394641,0.0028325970394641,0.0028325970394641,0.0028325970394641,0.0028325970394641,0.0028325970394641,0.0028325970394641,0.0028325970394641,0.0028325970394641,0.0028325970394641,0.0028325970394641,0.00609597445959792,0.00977231211117062,0.00920359616827841,0.00897406134356446,0.00884809742360526,0.00827728923915673,0.00288856976488486,0.00267956033000309,0.00284541674997599,0.00113283685791906,0,0.00128456752557812,0.00155421443914561,0.00106335417379299,0.0016409741324338,0,0,0.000203313142987269,0.000443638280576061,0.000972777073859897,0.00350041827700579,0.00508915756033695,0.00475110355190375,0.0063741373560288,0.0018762527107306,0.00207884540027553,0.00218275676116714,0.0021735898048686,0.00208420317958468,0.00201658703695607,0.00199768651447545,0.00207260868312837,0.00207803889301812,0.00220759930760636,0.00230422224329433,0.00331620576541428,0.004826540359795,0.00724213150033033,0.00962990242406913,0.033839607396177,0.0712888128921534,0.0916069146251351,0.0800714550824257,0.0932475722999814,0.0984454297914048,0.104099658761727,0.108862431532081,0.116859208616244,0.12645998892177,0.130482210528001,0.129462478172138,0.0376456386483621,0.0356683882171529,0.0827511261701773,0.0813152950938697,0.0778065205103055,0.0820137613433003,0.0897898824647689,0.0560207894625194,0.0639873885989276,0.0653323946208936,0.0659977719032935,0.0678311634685972,0.0689669586083824,0.0694790939014193,0.0695905137763226,0.0702127188381686,0.0737760849674554,0.0744712422103661,0.0739512539265461,0.0767489441146581,0.077612312068201,0.0786266488514419,0.135868573141493,0.141127838180272,0.145097005644102,0.136249420068652,0.14829512704717,0.134250792748044,0.24335291679144,0,0,0.0548021344595458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14642974251476,0.152456023342168,0.147479587007096,0.146249185898546,0.148228153041148,0.14738877453115,0.147745194476304,0.12582219890412,0.131146986032405,0.134906992300241,0.140960000472539,0.14913112569908,0.14913112569908,0.14913112569908,0.14913112569908,0.14913112569908,0.14913112569908,0.14913112569908,0.14913112569908,0.14913112569908,0.14913112569908,0.14913112569908,0.14913112569908,0.14913112569908,0.14913112569908,0.14913112569908,0.14913112569908
"c.bn2_r20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00302495342517242,0.00544672261198817,0.00819857383566714,0.00926762742744521,0.0095445096006532,0.00117534577409455,0.00803481919012209,0.00135265983748168,0.00145421917300438,0.000658241483159825,0,0.0069442108286959,0.00446978473779578,0.00264193144862792,0.00653250602495528,0.00392812031260642,0.00327532482550969,0.00101734117475334,0.00201196711632144,0.0103628772725338,0.0414171150708529,0.0885479765971876,0.232067747050324,0.43325848144315,0.560621379464494,0.602815599047427,0.660127249621865,0.634888350158993,0.61406188380832,0.580219132435361,0.566734268198891,0.594622937757453,0.615520061531777,0.637094703528554,0.66017042771207,0.694625037939741,0.883551546606574,0.929142184804318,0.947655359637498,0.903496062558873,0.835867480928351,0.848812716259089,0.861964164389237,0.83816310823983,0.829982379973561,0.818127820072844,0.808564822921096,0.794839765666061,0.780559094932624,0.763582327549006,0.746718195706145,0.856537375537215,0.859316561876156,0.751499473463972,0.744827294307681,0.716932983188435,0.654172216362031,0.693489255694397,0.756733759847404,0.77654386185115,0.76193918950658,0.78311412584315,0.777539502461706,0.773022446576616,0.768430948016829,0.773420165900022,0.783564107063958,0.790373970874933,0.799926704858351,0.810407052070789,0.809639896850349,0.805627837823097,0.807131884524393,0.75093552062507,0.738713756290471,0.720326509349794,0.75763557848505,0.751196056152608,0.754190319874508,0.176145710833147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130881651167414,0.138313381506994,0.140255308810336,0.146836060109182,0.15733966870422,0.15733966870422,0.15733966870422,0.15733966870422,0.15733966870422,0.15733966870422,0.15733966870422,0.15733966870422,0.15733966870422,0.15733966870422,0.15733966870422,0.15733966870422,0.15733966870422,0.15733966870422,0.15733966870422,0.15733966870422
"c.bn3_r15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000408251737901651,0.000590949008572131,0.000559243019477185,0.000680045612227737,0.000651394444657366,0.000658706356236886,0.000709444580850814,0.000692971798276401,0.000705386918397288,0.00074731716892879,0.000780970586373,0.000815174197440276,0.000749551864622498,0.000798278280903479,0.000818013819558623,0.00131217116071056,0.00537357212366038,0.0063972643875462,0.00739562011972692,0.00707097422396994,0.0052043916430285,0.00409414832404557,0.00305295345419134,0.00304803339870734,0.00340829526325297,0.00237462653466747,0.00201933880341315,0,0,0,0,0,0.0010189544967233,0.000355648511304579,0.000407825215977991,0.00109130801968849,0.00152651204686436,0.00165872189603225,0.00110970685234429,0.00185321655785053,0.00493691756110588,0.00492693049068435,0.0059619616763416,0.00273321991848888,0.00265199843221974,0.00251216563573546,0.00239052151187946,0.00232473655862626,0.00222192187155567,0.00164484444640166,0.00180405336623769,0.00181722536382676,0.00171718924276316,0.00437839075057227,0.00458706172737405,0.0057172584828389,0.00126452658368555,0.00137255413834491,0.00695508229825568,0.0113063828548381,0.0151832570748389,0.040089786266709,0.0211248709492587,0.0983889706401954,0.0855700344989727,0.0673174830522893,0.0613791584866047,0.0582289745557224,0.0569674725430804,0.0561054480859428,0.0538236499115433,0.0509146854448783,0.046123370426159,0.0426393603523985,0.0466950857196089,0.0455831800070256,0.0439054998444006,0.044185928684884,0.0460938880727291,0.0489430603290995,0.0524374306588394,0.0557107620171311,0.0598093846608486,0.0619035926039967,0.0626299434732845,0.0627766544461575,0.0636083986860883,0.0635890681916935,0.0651591305625003,0.0674731636636329,0.0685016080427342,0.0695871522749866,0.0730345573900607,0.0751773970394673,0.0777997610596709,0.0795204152842256,0.132754831772568,0.109855019372359,0.112277441760946,0.111163190304306,0.1109937958443,0.110469164699357,0.113228647745551,0.0955007411388735,0.0958392094171991,0.115268409816208,0.119723157561886,0.122207624987208,0.122207624987208,0.122207624987208,0.122207624987208,0.122207624987208,0.122207624987208,0.122207624987208,0.122207624987208,0.122207624987208,0.122207624987208,0.122207624987208,0.122207624987208,0.122207624987208,0.122207624987208,0.122207624987208,0.122207624987208
"c.bn4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5155767195815e-05,8.55686274152494e-05,0.000111513727594218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000172918409826634,0.000184080496230182,0.000220230840974347,0.000164050361555052,0,0.000139387241585464,0.000161317051625526,0.000165043770118967,0.000166849123333299,0.000181028982086466,0.000214302843805215,0.000248452878422758,0.00026001557910121,0.000242304315542497,0.000227577784003822,0.000214837690694359,0.000209774130558845,0.000220398138185314,0.000253740220025297,0.000268311743559334,0.000231366286834635,0.000243784872019622,0.000259333331182215,0.000158334319058038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0069806223446882,0.00724729141780516,0.00726816061853563,0.00725140538334553,0.00723127414742886,0.00719468758929382,0.00720143790463973,0.00599270702267077,0.00585527398680933,0.0056164410364099,0.00559186036595328,0.00558606947048425,0.00558606947048425,0.00558606947048425,0.00558606947048425,0.00558606947048425,0.00558606947048425,0.00558606947048425,0.00558606947048425,0.00558606947048425,0.00558606947048425,0.00558606947048425,0.00558606947048425,0.00558606947048425,0.00558606947048425,0.00558606947048425,0.00558606947048425
"c.bn6_r20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.18943857526734e-05,8.08865009495249e-05,0.000108674135267373,0.00143386384350943,0.00174193133631354,0.00564968633479771,0.0219947369068154,0.0665670334081685,0.0995283086107074,0.26337847134487,0.380168313921244,0.381575541323149,0.337191237556121,0.278757601056988,0.300751684741826,0.320239827216668,0.348570977861949,0.356832199366296,0.319813637348396,0.291258933157359,0.264852563631053,0.233373913480617,0.179529365917946,0.0855290215401049,0.0428013880805685,0.0282306122693287,0.0369056408521858,0.0439162159994452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0610041250556761,0.0352046787403449,0.02640266641937,0,0.0114136978482564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c.bn6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.88941598124462e-05,0.000167189981072656,0.000306491650163353,0.000871919148759224,0.00137939154220221,0.001664085091924,0.0014447812272502,0.0011956662239642,0.00128650912587453,0.00141084154973809,0.00149957024011358,0.0015946400946479,0.0014887046240326,0.00146175395434,0.00131905545409845,0.00118984145437049,0.00110775899519479,0.000730672941976529,0.000517621633125161,0.000493758633797607,0.000759032771828504,0.00114902583463827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00294199736011184,0.00185990361069317,0.00167557079966203,0,0.00177725569488385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
